Datetime,Year,Month,Hour,Day_of_Week,Is_Weekend,Traffic_Volume,Congestion_Level
2025-03-11 04:00:00,2025,3,4,1,0,444,Low
2025-03-11 05:00:00,2025,3,5,1,0,340,Low
2025-03-11 06:00:00,2025,3,6,1,0,750,Low
2025-03-11 07:00:00,2025,3,7,1,0,761,Low
2025-03-11 08:00:00,2025,3,8,1,0,1613,High
2025-03-11 09:00:00,2025,3,9,1,0,1708,High
2025-03-11 10:00:00,2025,3,10,1,0,1634,High
2025-03-11 11:00:00,2025,3,11,1,0,692,Low
2025-03-11 12:00:00,2025,3,12,1,0,703,Low
2025-03-11 13:00:00,2025,3,13,1,0,850,Medium
2025-03-11 14:00:00,2025,3,14,1,0,729,Low
2025-03-11 15:00:00,2025,3,15,1,0,654,Low
2025-03-11 16:00:00,2025,3,16,1,0,721,Low
2025-03-11 17:00:00,2025,3,17,1,0,1685,High
2025-03-11 18:00:00,2025,3,18,1,0,1809,High
2025-03-11 19:00:00,2025,3,19,1,0,1680,High
2025-03-11 20:00:00,2025,3,20,1,0,1704,High
2025-03-11 21:00:00,2025,3,21,1,0,748,Low
2025-03-11 22:00:00,2025,3,22,1,0,797,Low
2025-03-11 23:00:00,2025,3,23,1,0,744,Low
2025-03-12 00:00:00,2025,3,0,2,0,351,Low
2025-03-12 01:00:00,2025,3,1,2,0,416,Low
2025-03-12 02:00:00,2025,3,2,2,0,386,Low
2025-03-12 03:00:00,2025,3,3,2,0,458,Low
2025-03-12 04:00:00,2025,3,4,2,0,446,Low
2025-03-12 05:00:00,2025,3,5,2,0,383,Low
2025-03-12 06:00:00,2025,3,6,2,0,783,Low
2025-03-12 07:00:00,2025,3,7,2,0,760,Low
2025-03-12 08:00:00,2025,3,8,2,0,1693,High
2025-03-12 09:00:00,2025,3,9,2,0,1665,High
2025-03-12 10:00:00,2025,3,10,2,0,1656,High
2025-03-12 11:00:00,2025,3,11,2,0,807,Medium
2025-03-12 12:00:00,2025,3,12,2,0,748,Low
2025-03-12 13:00:00,2025,3,13,2,0,713,Low
2025-03-12 14:00:00,2025,3,14,2,0,757,Low
2025-03-12 15:00:00,2025,3,15,2,0,732,Low
2025-03-12 16:00:00,2025,3,16,2,0,775,Low
2025-03-12 17:00:00,2025,3,17,2,0,1770,High
2025-03-12 18:00:00,2025,3,18,2,0,1786,High
2025-03-12 19:00:00,2025,3,19,2,0,1713,High
2025-03-12 20:00:00,2025,3,20,2,0,1790,High
2025-03-12 21:00:00,2025,3,21,2,0,690,Low
2025-03-12 22:00:00,2025,3,22,2,0,791,Low
2025-03-12 23:00:00,2025,3,23,2,0,791,Low
2025-03-13 00:00:00,2025,3,0,3,0,423,Low
2025-03-13 01:00:00,2025,3,1,3,0,421,Low
2025-03-13 02:00:00,2025,3,2,3,0,397,Low
2025-03-13 03:00:00,2025,3,3,3,0,380,Low
2025-03-13 04:00:00,2025,3,4,3,0,407,Low
2025-03-13 05:00:00,2025,3,5,3,0,497,Low
2025-03-13 06:00:00,2025,3,6,3,0,758,Low
2025-03-13 07:00:00,2025,3,7,3,0,687,Low
2025-03-13 08:00:00,2025,3,8,3,0,1555,High
2025-03-13 09:00:00,2025,3,9,3,0,1567,High
2025-03-13 10:00:00,2025,3,10,3,0,1615,High
2025-03-13 11:00:00,2025,3,11,3,0,804,Medium
2025-03-13 12:00:00,2025,3,12,3,0,701,Low
2025-03-13 13:00:00,2025,3,13,3,0,811,Medium
2025-03-13 14:00:00,2025,3,14,3,0,756,Low
2025-03-13 15:00:00,2025,3,15,3,0,769,Low
2025-03-13 16:00:00,2025,3,16,3,0,768,Low
2025-03-13 17:00:00,2025,3,17,3,0,1794,High
2025-03-13 18:00:00,2025,3,18,3,0,1749,High
2025-03-13 19:00:00,2025,3,19,3,0,1662,High
2025-03-13 20:00:00,2025,3,20,3,0,1741,High
2025-03-13 21:00:00,2025,3,21,3,0,708,Low
2025-03-13 22:00:00,2025,3,22,3,0,761,Low
2025-03-13 23:00:00,2025,3,23,3,0,757,Low
2025-03-14 00:00:00,2025,3,0,4,0,395,Low
2025-03-14 01:00:00,2025,3,1,4,0,486,Low
2025-03-14 02:00:00,2025,3,2,4,0,379,Low
2025-03-14 03:00:00,2025,3,3,4,0,307,Low
2025-03-14 04:00:00,2025,3,4,4,0,413,Low
2025-03-14 05:00:00,2025,3,5,4,0,461,Low
2025-03-14 06:00:00,2025,3,6,4,0,760,Low
2025-03-14 07:00:00,2025,3,7,4,0,731,Low
2025-03-14 08:00:00,2025,3,8,4,0,1642,High
2025-03-14 09:00:00,2025,3,9,4,0,1714,High
2025-03-14 10:00:00,2025,3,10,4,0,1592,High
2025-03-14 11:00:00,2025,3,11,4,0,749,Low
2025-03-14 12:00:00,2025,3,12,4,0,778,Low
2025-03-14 13:00:00,2025,3,13,4,0,759,Low
2025-03-14 14:00:00,2025,3,14,4,0,736,Low
2025-03-14 15:00:00,2025,3,15,4,0,728,Low
2025-03-14 16:00:00,2025,3,16,4,0,735,Low
2025-03-14 17:00:00,2025,3,17,4,0,1791,High
2025-03-14 18:00:00,2025,3,18,4,0,1789,High
2025-03-14 19:00:00,2025,3,19,4,0,1862,High
2025-03-14 20:00:00,2025,3,20,4,0,1698,High
2025-03-14 21:00:00,2025,3,21,4,0,827,Medium
2025-03-14 22:00:00,2025,3,22,4,0,738,Low
2025-03-14 23:00:00,2025,3,23,4,0,743,Low
2025-03-15 00:00:00,2025,3,0,5,1,582,Low
2025-03-15 01:00:00,2025,3,1,5,1,582,Low
2025-03-15 02:00:00,2025,3,2,5,1,596,Low
2025-03-15 03:00:00,2025,3,3,5,1,605,Low
2025-03-15 04:00:00,2025,3,4,5,1,542,Low
2025-03-15 05:00:00,2025,3,5,5,1,606,Low
2025-03-15 06:00:00,2025,3,6,5,1,515,Low
2025-03-15 07:00:00,2025,3,7,5,1,530,Low
2025-03-15 08:00:00,2025,3,8,5,1,535,Low
2025-03-15 09:00:00,2025,3,9,5,1,520,Low
2025-03-15 10:00:00,2025,3,10,5,1,546,Low
2025-03-15 11:00:00,2025,3,11,5,1,584,Low
2025-03-15 12:00:00,2025,3,12,5,1,573,Low
2025-03-15 13:00:00,2025,3,13,5,1,516,Low
2025-03-15 14:00:00,2025,3,14,5,1,512,Low
2025-03-15 15:00:00,2025,3,15,5,1,505,Low
2025-03-15 16:00:00,2025,3,16,5,1,547,Low
2025-03-15 17:00:00,2025,3,17,5,1,472,Low
2025-03-15 18:00:00,2025,3,18,5,1,503,Low
2025-03-15 19:00:00,2025,3,19,5,1,523,Low
2025-03-15 20:00:00,2025,3,20,5,1,591,Low
2025-03-15 21:00:00,2025,3,21,5,1,538,Low
2025-03-15 22:00:00,2025,3,22,5,1,589,Low
2025-03-15 23:00:00,2025,3,23,5,1,552,Low
2025-03-16 00:00:00,2025,3,0,6,1,522,Low
2025-03-16 01:00:00,2025,3,1,6,1,524,Low
2025-03-16 02:00:00,2025,3,2,6,1,491,Low
2025-03-16 03:00:00,2025,3,3,6,1,652,Low
2025-03-16 04:00:00,2025,3,4,6,1,593,Low
2025-03-16 05:00:00,2025,3,5,6,1,571,Low
2025-03-16 06:00:00,2025,3,6,6,1,485,Low
2025-03-16 07:00:00,2025,3,7,6,1,523,Low
2025-03-16 08:00:00,2025,3,8,6,1,500,Low
2025-03-16 09:00:00,2025,3,9,6,1,549,Low
2025-03-16 10:00:00,2025,3,10,6,1,502,Low
2025-03-16 11:00:00,2025,3,11,6,1,513,Low
2025-03-16 12:00:00,2025,3,12,6,1,503,Low
2025-03-16 13:00:00,2025,3,13,6,1,533,Low
2025-03-16 14:00:00,2025,3,14,6,1,547,Low
2025-03-16 15:00:00,2025,3,15,6,1,534,Low
2025-03-16 16:00:00,2025,3,16,6,1,612,Low
2025-03-16 17:00:00,2025,3,17,6,1,580,Low
2025-03-16 18:00:00,2025,3,18,6,1,508,Low
2025-03-16 19:00:00,2025,3,19,6,1,558,Low
2025-03-16 20:00:00,2025,3,20,6,1,512,Low
2025-03-16 21:00:00,2025,3,21,6,1,526,Low
2025-03-16 22:00:00,2025,3,22,6,1,565,Low
2025-03-16 23:00:00,2025,3,23,6,1,573,Low
2025-03-17 00:00:00,2025,3,0,0,0,381,Low
2025-03-17 01:00:00,2025,3,1,0,0,358,Low
2025-03-17 02:00:00,2025,3,2,0,0,411,Low
2025-03-17 03:00:00,2025,3,3,0,0,427,Low
2025-03-17 04:00:00,2025,3,4,0,0,379,Low
2025-03-17 05:00:00,2025,3,5,0,0,444,Low
2025-03-17 06:00:00,2025,3,6,0,0,776,Low
2025-03-17 07:00:00,2025,3,7,0,0,718,Low
2025-03-17 08:00:00,2025,3,8,0,0,1682,High
2025-03-17 09:00:00,2025,3,9,0,0,1684,High
2025-03-17 10:00:00,2025,3,10,0,0,1725,High
2025-03-17 11:00:00,2025,3,11,0,0,825,Medium
2025-03-17 12:00:00,2025,3,12,0,0,707,Low
2025-03-17 13:00:00,2025,3,13,0,0,789,Low
2025-03-17 14:00:00,2025,3,14,0,0,787,Low
2025-03-17 15:00:00,2025,3,15,0,0,732,Low
2025-03-17 16:00:00,2025,3,16,0,0,768,Low
2025-03-17 17:00:00,2025,3,17,0,0,1683,High
2025-03-17 18:00:00,2025,3,18,0,0,1682,High
2025-03-17 19:00:00,2025,3,19,0,0,1690,High
2025-03-17 20:00:00,2025,3,20,0,0,1785,High
2025-03-17 21:00:00,2025,3,21,0,0,767,Low
2025-03-17 22:00:00,2025,3,22,0,0,735,Low
2025-03-17 23:00:00,2025,3,23,0,0,825,Medium
2025-03-18 00:00:00,2025,3,0,1,0,452,Low
2025-03-18 01:00:00,2025,3,1,1,0,336,Low
2025-03-18 02:00:00,2025,3,2,1,0,400,Low
2025-03-18 03:00:00,2025,3,3,1,0,365,Low
2025-03-18 04:00:00,2025,3,4,1,0,426,Low
2025-03-18 05:00:00,2025,3,5,1,0,406,Low
2025-03-18 06:00:00,2025,3,6,1,0,708,Low
2025-03-18 07:00:00,2025,3,7,1,0,824,Medium
2025-03-18 08:00:00,2025,3,8,1,0,1634,High
2025-03-18 09:00:00,2025,3,9,1,0,1613,High
2025-03-18 10:00:00,2025,3,10,1,0,1620,High
2025-03-18 11:00:00,2025,3,11,1,0,820,Medium
2025-03-18 12:00:00,2025,3,12,1,0,789,Low
2025-03-18 13:00:00,2025,3,13,1,0,740,Low
2025-03-18 14:00:00,2025,3,14,1,0,703,Low
2025-03-18 15:00:00,2025,3,15,1,0,710,Low
2025-03-18 16:00:00,2025,3,16,1,0,726,Low
2025-03-18 17:00:00,2025,3,17,1,0,1790,High
2025-03-18 18:00:00,2025,3,18,1,0,1802,High
2025-03-18 19:00:00,2025,3,19,1,0,1735,High
2025-03-18 20:00:00,2025,3,20,1,0,1804,High
2025-03-18 21:00:00,2025,3,21,1,0,707,Low
2025-03-18 22:00:00,2025,3,22,1,0,720,Low
2025-03-18 23:00:00,2025,3,23,1,0,682,Low
2025-03-19 00:00:00,2025,3,0,2,0,341,Low
2025-03-19 01:00:00,2025,3,1,2,0,366,Low
2025-03-19 02:00:00,2025,3,2,2,0,406,Low
2025-03-19 03:00:00,2025,3,3,2,0,363,Low
2025-03-19 04:00:00,2025,3,4,2,0,475,Low
2025-03-19 05:00:00,2025,3,5,2,0,366,Low
2025-03-19 06:00:00,2025,3,6,2,0,756,Low
2025-03-19 07:00:00,2025,3,7,2,0,807,Medium
2025-03-19 08:00:00,2025,3,8,2,0,1636,High
2025-03-19 09:00:00,2025,3,9,2,0,1615,High
2025-03-19 10:00:00,2025,3,10,2,0,1638,High
2025-03-19 11:00:00,2025,3,11,2,0,722,Low
2025-03-19 12:00:00,2025,3,12,2,0,702,Low
2025-03-19 13:00:00,2025,3,13,2,0,775,Low
2025-03-19 14:00:00,2025,3,14,2,0,721,Low
2025-03-19 15:00:00,2025,3,15,2,0,790,Low
2025-03-19 16:00:00,2025,3,16,2,0,783,Low
2025-03-19 17:00:00,2025,3,17,2,0,1775,High
2025-03-19 18:00:00,2025,3,18,2,0,1811,High
2025-03-19 19:00:00,2025,3,19,2,0,1743,High
2025-03-19 20:00:00,2025,3,20,2,0,1803,High
2025-03-19 21:00:00,2025,3,21,2,0,783,Low
2025-03-19 22:00:00,2025,3,22,2,0,734,Low
2025-03-19 23:00:00,2025,3,23,2,0,728,Low
2025-03-20 00:00:00,2025,3,0,3,0,422,Low
2025-03-20 01:00:00,2025,3,1,3,0,496,Low
2025-03-20 02:00:00,2025,3,2,3,0,397,Low
2025-03-20 03:00:00,2025,3,3,3,0,387,Low
2025-03-20 04:00:00,2025,3,4,3,0,461,Low
2025-03-20 05:00:00,2025,3,5,3,0,411,Low
2025-03-20 06:00:00,2025,3,6,3,0,786,Low
2025-03-20 07:00:00,2025,3,7,3,0,814,Medium
2025-03-20 08:00:00,2025,3,8,3,0,1546,High
2025-03-20 09:00:00,2025,3,9,3,0,1630,High
2025-03-20 10:00:00,2025,3,10,3,0,1621,High
2025-03-20 11:00:00,2025,3,11,3,0,704,Low
2025-03-20 12:00:00,2025,3,12,3,0,661,Low
2025-03-20 13:00:00,2025,3,13,3,0,676,Low
2025-03-20 14:00:00,2025,3,14,3,0,752,Low
2025-03-20 15:00:00,2025,3,15,3,0,723,Low
2025-03-20 16:00:00,2025,3,16,3,0,711,Low
2025-03-20 17:00:00,2025,3,17,3,0,1772,High
2025-03-20 18:00:00,2025,3,18,3,0,1736,High
2025-03-20 19:00:00,2025,3,19,3,0,1826,High
2025-03-20 20:00:00,2025,3,20,3,0,1740,High
2025-03-20 21:00:00,2025,3,21,3,0,815,Medium
2025-03-20 22:00:00,2025,3,22,3,0,746,Low
2025-03-20 23:00:00,2025,3,23,3,0,718,Low
2025-03-21 00:00:00,2025,3,0,4,0,375,Low
2025-03-21 01:00:00,2025,3,1,4,0,476,Low
2025-03-21 02:00:00,2025,3,2,4,0,439,Low
2025-03-21 03:00:00,2025,3,3,4,0,373,Low
2025-03-21 04:00:00,2025,3,4,4,0,413,Low
2025-03-21 05:00:00,2025,3,5,4,0,301,Low
2025-03-21 06:00:00,2025,3,6,4,0,688,Low
2025-03-21 07:00:00,2025,3,7,4,0,714,Low
2025-03-21 08:00:00,2025,3,8,4,0,1597,High
2025-03-21 09:00:00,2025,3,9,4,0,1686,High
2025-03-21 10:00:00,2025,3,10,4,0,1545,High
2025-03-21 11:00:00,2025,3,11,4,0,683,Low
2025-03-21 12:00:00,2025,3,12,4,0,768,Low
2025-03-21 13:00:00,2025,3,13,4,0,758,Low
2025-03-21 14:00:00,2025,3,14,4,0,732,Low
2025-03-21 15:00:00,2025,3,15,4,0,840,Medium
2025-03-21 16:00:00,2025,3,16,4,0,775,Low
2025-03-21 17:00:00,2025,3,17,4,0,1823,High
2025-03-21 18:00:00,2025,3,18,4,0,1765,High
2025-03-21 19:00:00,2025,3,19,4,0,1743,High
2025-03-21 20:00:00,2025,3,20,4,0,1744,High
2025-03-21 21:00:00,2025,3,21,4,0,789,Low
2025-03-21 22:00:00,2025,3,22,4,0,782,Low
2025-03-21 23:00:00,2025,3,23,4,0,738,Low
2025-03-22 00:00:00,2025,3,0,5,1,565,Low
2025-03-22 01:00:00,2025,3,1,5,1,587,Low
2025-03-22 02:00:00,2025,3,2,5,1,518,Low
2025-03-22 03:00:00,2025,3,3,5,1,528,Low
2025-03-22 04:00:00,2025,3,4,5,1,564,Low
2025-03-22 05:00:00,2025,3,5,5,1,463,Low
2025-03-22 06:00:00,2025,3,6,5,1,564,Low
2025-03-22 07:00:00,2025,3,7,5,1,493,Low
2025-03-22 08:00:00,2025,3,8,5,1,586,Low
2025-03-22 09:00:00,2025,3,9,5,1,640,Low
2025-03-22 10:00:00,2025,3,10,5,1,512,Low
2025-03-22 11:00:00,2025,3,11,5,1,483,Low
2025-03-22 12:00:00,2025,3,12,5,1,535,Low
2025-03-22 13:00:00,2025,3,13,5,1,532,Low
2025-03-22 14:00:00,2025,3,14,5,1,573,Low
2025-03-22 15:00:00,2025,3,15,5,1,554,Low
2025-03-22 16:00:00,2025,3,16,5,1,530,Low
2025-03-22 17:00:00,2025,3,17,5,1,548,Low
2025-03-22 18:00:00,2025,3,18,5,1,493,Low
2025-03-22 19:00:00,2025,3,19,5,1,581,Low
2025-03-22 20:00:00,2025,3,20,5,1,616,Low
2025-03-22 21:00:00,2025,3,21,5,1,490,Low
2025-03-22 22:00:00,2025,3,22,5,1,472,Low
2025-03-22 23:00:00,2025,3,23,5,1,525,Low
2025-03-23 00:00:00,2025,3,0,6,1,489,Low
2025-03-23 01:00:00,2025,3,1,6,1,486,Low
2025-03-23 02:00:00,2025,3,2,6,1,480,Low
2025-03-23 03:00:00,2025,3,3,6,1,535,Low
2025-03-23 04:00:00,2025,3,4,6,1,525,Low
2025-03-23 05:00:00,2025,3,5,6,1,560,Low
2025-03-23 06:00:00,2025,3,6,6,1,518,Low
2025-03-23 07:00:00,2025,3,7,6,1,489,Low
2025-03-23 08:00:00,2025,3,8,6,1,543,Low
2025-03-23 09:00:00,2025,3,9,6,1,496,Low
2025-03-23 10:00:00,2025,3,10,6,1,567,Low
2025-03-23 11:00:00,2025,3,11,6,1,469,Low
2025-03-23 12:00:00,2025,3,12,6,1,446,Low
2025-03-23 13:00:00,2025,3,13,6,1,471,Low
2025-03-23 14:00:00,2025,3,14,6,1,525,Low
2025-03-23 15:00:00,2025,3,15,6,1,531,Low
2025-03-23 16:00:00,2025,3,16,6,1,550,Low
2025-03-23 17:00:00,2025,3,17,6,1,518,Low
2025-03-23 18:00:00,2025,3,18,6,1,505,Low
2025-03-23 19:00:00,2025,3,19,6,1,608,Low
2025-03-23 20:00:00,2025,3,20,6,1,596,Low
2025-03-23 21:00:00,2025,3,21,6,1,588,Low
2025-03-23 22:00:00,2025,3,22,6,1,557,Low
2025-03-23 23:00:00,2025,3,23,6,1,561,Low
2025-03-24 00:00:00,2025,3,0,0,0,371,Low
2025-03-24 01:00:00,2025,3,1,0,0,414,Low
2025-03-24 02:00:00,2025,3,2,0,0,365,Low
2025-03-24 03:00:00,2025,3,3,0,0,360,Low
2025-03-24 04:00:00,2025,3,4,0,0,335,Low
2025-03-24 05:00:00,2025,3,5,0,0,426,Low
2025-03-24 06:00:00,2025,3,6,0,0,755,Low
2025-03-24 07:00:00,2025,3,7,0,0,734,Low
2025-03-24 08:00:00,2025,3,8,0,0,1612,High
2025-03-24 09:00:00,2025,3,9,0,0,1549,High
2025-03-24 10:00:00,2025,3,10,0,0,1643,High
2025-03-24 11:00:00,2025,3,11,0,0,733,Low
2025-03-24 12:00:00,2025,3,12,0,0,788,Low
2025-03-24 13:00:00,2025,3,13,0,0,754,Low
2025-03-24 14:00:00,2025,3,14,0,0,779,Low
2025-03-24 15:00:00,2025,3,15,0,0,747,Low
2025-03-24 16:00:00,2025,3,16,0,0,756,Low
2025-03-24 17:00:00,2025,3,17,0,0,1809,High
2025-03-24 18:00:00,2025,3,18,0,0,1759,High
2025-03-24 19:00:00,2025,3,19,0,0,1789,High
2025-03-24 20:00:00,2025,3,20,0,0,1748,High
2025-03-24 21:00:00,2025,3,21,0,0,742,Low
2025-03-24 22:00:00,2025,3,22,0,0,819,Medium
2025-03-24 23:00:00,2025,3,23,0,0,776,Low
2025-03-25 00:00:00,2025,3,0,1,0,383,Low
2025-03-25 01:00:00,2025,3,1,1,0,427,Low
2025-03-25 02:00:00,2025,3,2,1,0,350,Low
2025-03-25 03:00:00,2025,3,3,1,0,398,Low
2025-03-25 04:00:00,2025,3,4,1,0,365,Low
2025-03-25 05:00:00,2025,3,5,1,0,428,Low
2025-03-25 06:00:00,2025,3,6,1,0,739,Low
2025-03-25 07:00:00,2025,3,7,1,0,760,Low
2025-03-25 08:00:00,2025,3,8,1,0,1666,High
2025-03-25 09:00:00,2025,3,9,1,0,1611,High
2025-03-25 10:00:00,2025,3,10,1,0,1612,High
2025-03-25 11:00:00,2025,3,11,1,0,746,Low
2025-03-25 12:00:00,2025,3,12,1,0,709,Low
2025-03-25 13:00:00,2025,3,13,1,0,747,Low
2025-03-25 14:00:00,2025,3,14,1,0,749,Low
2025-03-25 15:00:00,2025,3,15,1,0,758,Low
2025-03-25 16:00:00,2025,3,16,1,0,766,Low
2025-03-25 17:00:00,2025,3,17,1,0,1695,High
2025-03-25 18:00:00,2025,3,18,1,0,1710,High
2025-03-25 19:00:00,2025,3,19,1,0,1715,High
2025-03-25 20:00:00,2025,3,20,1,0,1772,High
2025-03-25 21:00:00,2025,3,21,1,0,735,Low
2025-03-25 22:00:00,2025,3,22,1,0,645,Low
2025-03-25 23:00:00,2025,3,23,1,0,835,Medium
2025-03-26 00:00:00,2025,3,0,2,0,318,Low
2025-03-26 01:00:00,2025,3,1,2,0,409,Low
2025-03-26 02:00:00,2025,3,2,2,0,433,Low
2025-03-26 03:00:00,2025,3,3,2,0,375,Low
2025-03-26 04:00:00,2025,3,4,2,0,436,Low
2025-03-26 05:00:00,2025,3,5,2,0,362,Low
2025-03-26 06:00:00,2025,3,6,2,0,755,Low
2025-03-26 07:00:00,2025,3,7,2,0,649,Low
2025-03-26 08:00:00,2025,3,8,2,0,1684,High
2025-03-26 09:00:00,2025,3,9,2,0,1632,High
2025-03-26 10:00:00,2025,3,10,2,0,1560,High
2025-03-26 11:00:00,2025,3,11,2,0,776,Low
2025-03-26 12:00:00,2025,3,12,2,0,821,Medium
2025-03-26 13:00:00,2025,3,13,2,0,706,Low
2025-03-26 14:00:00,2025,3,14,2,0,738,Low
2025-03-26 15:00:00,2025,3,15,2,0,724,Low
2025-03-26 16:00:00,2025,3,16,2,0,713,Low
2025-03-26 17:00:00,2025,3,17,2,0,1728,High
2025-03-26 18:00:00,2025,3,18,2,0,1738,High
2025-03-26 19:00:00,2025,3,19,2,0,1741,High
2025-03-26 20:00:00,2025,3,20,2,0,1751,High
2025-03-26 21:00:00,2025,3,21,2,0,728,Low
2025-03-26 22:00:00,2025,3,22,2,0,782,Low
2025-03-26 23:00:00,2025,3,23,2,0,778,Low
2025-03-27 00:00:00,2025,3,0,3,0,338,Low
2025-03-27 01:00:00,2025,3,1,3,0,381,Low
2025-03-27 02:00:00,2025,3,2,3,0,464,Low
2025-03-27 03:00:00,2025,3,3,3,0,421,Low
2025-03-27 04:00:00,2025,3,4,3,0,423,Low
2025-03-27 05:00:00,2025,3,5,3,0,418,Low
2025-03-27 06:00:00,2025,3,6,3,0,736,Low
2025-03-27 07:00:00,2025,3,7,3,0,746,Low
2025-03-27 08:00:00,2025,3,8,3,0,1613,High
2025-03-27 09:00:00,2025,3,9,3,0,1670,High
2025-03-27 10:00:00,2025,3,10,3,0,1614,High
2025-03-27 11:00:00,2025,3,11,3,0,742,Low
2025-03-27 12:00:00,2025,3,12,3,0,781,Low
2025-03-27 13:00:00,2025,3,13,3,0,733,Low
2025-03-27 14:00:00,2025,3,14,3,0,744,Low
2025-03-27 15:00:00,2025,3,15,3,0,731,Low
2025-03-27 16:00:00,2025,3,16,3,0,743,Low
2025-03-27 17:00:00,2025,3,17,3,0,1753,High
2025-03-27 18:00:00,2025,3,18,3,0,1743,High
2025-03-27 19:00:00,2025,3,19,3,0,1736,High
2025-03-27 20:00:00,2025,3,20,3,0,1760,High
2025-03-27 21:00:00,2025,3,21,3,0,793,Low
2025-03-27 22:00:00,2025,3,22,3,0,776,Low
2025-03-27 23:00:00,2025,3,23,3,0,676,Low
2025-03-28 00:00:00,2025,3,0,4,0,388,Low
2025-03-28 01:00:00,2025,3,1,4,0,379,Low
2025-03-28 02:00:00,2025,3,2,4,0,337,Low
2025-03-28 03:00:00,2025,3,3,4,0,420,Low
2025-03-28 04:00:00,2025,3,4,4,0,403,Low
2025-03-28 05:00:00,2025,3,5,4,0,499,Low
2025-03-28 06:00:00,2025,3,6,4,0,732,Low
2025-03-28 07:00:00,2025,3,7,4,0,713,Low
2025-03-28 08:00:00,2025,3,8,4,0,1592,High
2025-03-28 09:00:00,2025,3,9,4,0,1611,High
2025-03-28 10:00:00,2025,3,10,4,0,1658,High
2025-03-28 11:00:00,2025,3,11,4,0,779,Low
2025-03-28 12:00:00,2025,3,12,4,0,879,Medium
2025-03-28 13:00:00,2025,3,13,4,0,693,Low
2025-03-28 14:00:00,2025,3,14,4,0,751,Low
2025-03-28 15:00:00,2025,3,15,4,0,717,Low
2025-03-28 16:00:00,2025,3,16,4,0,763,Low
2025-03-28 17:00:00,2025,3,17,4,0,1830,High
2025-03-28 18:00:00,2025,3,18,4,0,1806,High
2025-03-28 19:00:00,2025,3,19,4,0,1713,High
2025-03-28 20:00:00,2025,3,20,4,0,1798,High
2025-03-28 21:00:00,2025,3,21,4,0,652,Low
2025-03-28 22:00:00,2025,3,22,4,0,640,Low
2025-03-28 23:00:00,2025,3,23,4,0,736,Low
2025-03-29 00:00:00,2025,3,0,5,1,571,Low
2025-03-29 01:00:00,2025,3,1,5,1,559,Low
2025-03-29 02:00:00,2025,3,2,5,1,629,Low
2025-03-29 03:00:00,2025,3,3,5,1,548,Low
2025-03-29 04:00:00,2025,3,4,5,1,539,Low
2025-03-29 05:00:00,2025,3,5,5,1,595,Low
2025-03-29 06:00:00,2025,3,6,5,1,527,Low
2025-03-29 07:00:00,2025,3,7,5,1,561,Low
2025-03-29 08:00:00,2025,3,8,5,1,564,Low
2025-03-29 09:00:00,2025,3,9,5,1,500,Low
2025-03-29 10:00:00,2025,3,10,5,1,561,Low
2025-03-29 11:00:00,2025,3,11,5,1,642,Low
2025-03-29 12:00:00,2025,3,12,5,1,595,Low
2025-03-29 13:00:00,2025,3,13,5,1,506,Low
2025-03-29 14:00:00,2025,3,14,5,1,649,Low
2025-03-29 15:00:00,2025,3,15,5,1,575,Low
2025-03-29 16:00:00,2025,3,16,5,1,563,Low
2025-03-29 17:00:00,2025,3,17,5,1,539,Low
2025-03-29 18:00:00,2025,3,18,5,1,574,Low
2025-03-29 19:00:00,2025,3,19,5,1,549,Low
2025-03-29 20:00:00,2025,3,20,5,1,544,Low
2025-03-29 21:00:00,2025,3,21,5,1,538,Low
2025-03-29 22:00:00,2025,3,22,5,1,587,Low
2025-03-29 23:00:00,2025,3,23,5,1,582,Low
2025-03-30 00:00:00,2025,3,0,6,1,537,Low
2025-03-30 01:00:00,2025,3,1,6,1,475,Low
2025-03-30 02:00:00,2025,3,2,6,1,545,Low
2025-03-30 03:00:00,2025,3,3,6,1,511,Low
2025-03-30 04:00:00,2025,3,4,6,1,522,Low
2025-03-30 05:00:00,2025,3,5,6,1,538,Low
2025-03-30 06:00:00,2025,3,6,6,1,496,Low
2025-03-30 07:00:00,2025,3,7,6,1,471,Low
2025-03-30 08:00:00,2025,3,8,6,1,557,Low
2025-03-30 09:00:00,2025,3,9,6,1,545,Low
2025-03-30 10:00:00,2025,3,10,6,1,543,Low
2025-03-30 11:00:00,2025,3,11,6,1,566,Low
2025-03-30 12:00:00,2025,3,12,6,1,514,Low
2025-03-30 13:00:00,2025,3,13,6,1,558,Low
2025-03-30 14:00:00,2025,3,14,6,1,604,Low
2025-03-30 15:00:00,2025,3,15,6,1,532,Low
2025-03-30 16:00:00,2025,3,16,6,1,629,Low
2025-03-30 17:00:00,2025,3,17,6,1,546,Low
2025-03-30 18:00:00,2025,3,18,6,1,505,Low
2025-03-30 19:00:00,2025,3,19,6,1,582,Low
2025-03-30 20:00:00,2025,3,20,6,1,538,Low
2025-03-30 21:00:00,2025,3,21,6,1,591,Low
2025-03-30 22:00:00,2025,3,22,6,1,562,Low
2025-03-30 23:00:00,2025,3,23,6,1,529,Low
2025-03-31 00:00:00,2025,3,0,0,0,476,Low
2025-03-31 01:00:00,2025,3,1,0,0,385,Low
2025-03-31 02:00:00,2025,3,2,0,0,310,Low
2025-03-31 03:00:00,2025,3,3,0,0,447,Low
